x,y,value
-2.50919762305275,2.8406329230857548,10.31238688359326
9.014286128198322,-8.317200700099024,90.25529066795667
4.639878836228101,-6.767425718107725,50.525237244785714
1.973169683940732,7.971083770541586,82.64574661077417
-6.87962719115127,2.128581193191799,32.00496010306117
-6.880109593275947,-9.816058967667407,89.55232284962005
-8.83832775663601,-7.9705691426793575,38.92016787341631
7.323522915498703,3.2700353821611152,1.083765148029836
2.0223002348641756,-9.898768323075625,90.53819764192636
4.161451555920909,-6.783838971650027,9.128667678613356
-9.588310114083951,0.9746757873317229,31.93136375904149
9.398197043239886,3.837903953853864,95.0061967050805
6.648852816008436,3.0392251900520115,95.06071469375561
-5.753217786434477,-5.514613810788804,57.34378881232861
-6.363500655857988,4.243584426950717,63.183721216979926
-6.331909802931324,-5.255018250063999,44.84455219783198
-3.9151551408092455,-3.4920060368146455,29.321077169806454
0.49512863264475726,4.929828102360483,32.8664545369916
-1.3610996271576852,2.992657980944294,67.25184560770384
-4.175417196039161,6.984468209883559,75.237452943768
2.23705789444759,3.152257846006867,79.15790437258485
-7.210122786959163,1.3661720667094315,78.96181427945538
-4.157107029295637,-8.12650464343815,9.120610304869036
-2.672763134126166,-2.645683938811329,49.442030470258146
-0.8786003156592805,-4.695952646365491,5.755876001664428
5.703519227860273,-5.1202071324183285,54.95288823237355
-6.006524356832806,9.460211095048912,44.1530501373377
0.28468876827223255,-2.138045506664792,88.77041827582998
1.8482913772408498,7.8409311035422675,35.09150125520787
-9.070991745600045,2.622772519945258,11.706701642760587
2.1508970380287664,5.896226070832968,14.299168205283586
-6.58951752625417,0.0527418621038418,76.15106317174723
-8.69896814029441,1.5380776925271817,61.82180633162611
8.977710745066666,-0.14964612362272156,10.112267612279025
9.312640661491187,-6.09514024403911,8.410680611499743
6.167946962329221,4.4490423052301065,70.096913145912
-3.9077246165325867,-4.384552751182884,7.276300636419353
-8.046557719872322,-9.513680671370924,82.18600592903562
3.6846605302431374,2.9094459181433567,70.62422271564962
-1.196950125207973,-6.457786411859021,8.134878064189976
-7.5592353031044235,8.809171687058285,8.483771408519193
-0.09646179777459629,9.078571540051747,98.66395785011754
-9.312229577695632,8.29728780440897,37.427079575612034
8.186408041575643,-2.5968259948911125,37.06421470668909
-4.824400367999662,-9.690867669422651,81.27995672575025
3.2504456870796403,8.566371251754507,94.72485773838586
-3.7657784782117805,-1.4363170336537134,98.6001063822871
0.40136042355621626,9.333096380873393,75.33781852589416
0.934205586865593,9.272399541785056,37.62595855309158
-6.302910889489459,7.060189109347203,8.350071669866876
9.391692555291172,-4.111022158608286,77.71469159274368
5.502656467222291,-2.298045427961495,55.840424973580504
8.789978831283783,7.022733430337137,42.42220092469763
7.896547008552975,-3.661559896874447,90.6354385094736
1.9579995762217024,-6.61014506627815,11.119748230615134
8.437484700462335,1.1360252491670035,49.262510429085914
-8.23014995896161,8.72309548321562,1.1353644767419069
-6.080342751617096,3.9205959334994596,46.86606419941263
-9.09545422178924,1.4012234017872984,5.630327568183735
-3.4933933847347127,-8.05647012458463,11.881791626807193
-2.2264542062103594,2.3001445339833957,11.752624677710488
-4.573019364522082,9.801077002085265,64.92103021160635
6.574750183038589,-7.19831969526952,74.60448792654233
-2.864933466128214,0.3665930472747352,58.336876509715964
-4.381309806252385,7.5474614385591074,96.21725484745419
0.8539216631649698,4.815372355084088,37.48705795237041
-7.181515500504747,3.9403148199053604,28.571208628186074
6.043939615080795,4.049681679742186,86.85991281894603
-8.508987126404584,-2.8101769756048967,22.359583851945263
9.737738732010346,-4.128163114710133,96.32225394406113
5.4448953859331475,6.187223109570272,1.2154474689816341
-6.025686369316552,6.202267893583617,96.98788267076391
-9.889557657527952,7.341446371602075,4.315991195057611
6.309228569096682,8.264811051129428,89.11431136980711
4.137146876952343,0.22684797721875682,52.77011090862999
4.580143360819747,0.030325893743992083,99.29647961193004
5.425406933718914,5.965903579335503,7.379656473539886
-8.519106965318192,2.999278615555303,55.38542844013208
-2.8306854291145473,4.039337545154067,96.9302535619099
-7.682618809497406,5.91585338872202,52.30978441701488
7.262068517511871,7.8001068363513255,62.93986381352625
2.4659625365511584,-3.240096862969284,69.57486889846172
-3.3820395029470163,-2.48834094720112,45.454106476777326
-8.728832994279527,-8.12036120318262,62.75580800840635
-3.780353565686756,1.5656028199234804,58.43143119231002
-3.496333559465059,-9.281154524065158,90.11580104909889
4.5921235667612805,-0.6880396373507978,4.5446380341457875
2.751149427104263,0.8528926941515316,28.096318959223034
7.744254851526531,-4.269174957434312,95.04114840765587
-0.5557014967610137,1.816665211380215,89.02637838909163
-7.608115081233966,-9.389995001219011,45.56567527857129
4.264895744459899,-9.253036225015713,62.013259780153675
5.215700972337949,6.452011213193167,27.738118298113267
1.2255439513899251,-2.7961871717747417,18.81211597237613
5.419343599091221,-7.458789746962305,46.36984049399822
-0.12408807271218514,0.4448652010960874,35.33522280260528
0.4546565876398816,5.399871061972217,58.365611185087204
-1.4491796328290079,-5.683579450063137,7.773463696498483
-9.491617465118097,2.4578095163800047,97.43948076661665
-7.842171460133911,-8.29305070012464,98.62107444796028
-9.371416286265315,-8.966365576627846,69.81617140197451
2.7282082252756084,0.6270926313629595,53.60963663441204
-3.712880378473466,0.8127024322021299,30.952761628632775
0.1714138232940563,2.748598029964132,81.37950197069486
8.151329478521859,4.52182667445323,68.47311725538793
-5.014155417022501,9.517041589250692,16.26169393448913
-1.7923415392874062,0.3260069660239058,91.09271844938425
5.1110227708609735,-3.5408705411750807,82.2537242923169
-5.424036690167551,5.903723895374073,94.9799913291924
-8.46040180342414,-4.583354974758516,72.571950838836
-4.204970941724639,-1.2205715858872779,61.34151959357899
-6.775574254919912,-8.430872373154681,41.82430362906189
8.59395304685146,-9.49298513169085,93.27284833540132
6.162407591288339,9.252968293558503,86.60638895004084
2.6680751302084698,6.719602410244118,4.521867010618941
7.429211803754356,3.9194841218739604,2.6366974497252005
6.073441537982291,-1.8209411117146033,37.64633668780496
-6.268598822279284,-6.534113598583085,81.0553330781833
7.851179969799556,-6.871259146578279,98.72761293149445
0.786844838313014,-4.995142036708094,15.041689110352818
6.148803103281249,0.984533294122409,59.41307153521351
7.921825998469863,4.291918454001246,38.08908566310215
-3.6399305005627225,3.2039475343546258,96.99143978146031
-7.798961509446465,-4.401322061081143,84.21189231357087
-5.441296749161166,9.097305613263881,83.83287047111378
-1.4578442274748742,4.757938333915369,46.86931597949703
6.360295318449861,1.0870810502280133,41.48195023376652
7.214611665126867,2.2344149246870444,27.340707193070624
-9.860957389376185,-1.6079987514442013,5.6375496650927115
0.21494605155131552,-5.045380209976851,86.47223762550531
-1.6517799370244202,-2.8805464269747683,81.29010091300776
-5.557843790585395,5.156922209287382,99.97176732861305
-7.6026926533263435,-9.712130227404883,99.66368370739053
-3.247696571927441,-7.678547189861675,55.543170560262745
8.858194078250385,-9.079947159564945,76.89874151805105
-3.5359413595848954,-9.185423953620598,94.47657298824281
0.3758124348673224,7.109211680220145,84.96473906774115
4.060379177903556,4.073157187600474,24.734810174319765
-2.7274079524141204,-0.5165234182534952,45.05441353100935
9.435641654419214,-8.04331678697997,12.915941515149498
9.248945898842223,-0.1676824976633533,95.40510272587224
-4.964354083492717,-0.5305645843886868,60.617463445088006
-0.0550298821522901,-6.535962601799696,22.864280550346272
-3.982433803664607,-1.3229670152405397,67.17006844058567
-4.303190112450648,-2.0299053120525308,61.81282404578958
-9.262261052909345,2.3170019610443298,35.81627180328405
2.191286679597937,2.7018730173528756,11.355759219962902
0.0535804645772302,-9.09391980455911,67.15731955927996
-8.970424975000213,-2.5077477074705756,52.03077009037933
-4.427070715267771,2.5171983142847267,77.23183917356393
8.165317719333075,0.06272517160175362,52.01635011119934
-5.208762186660552,7.129796823766444,85.21815003185401
-7.102102558175538,3.1738726323789006,55.190683877448556
-0.21094479444873926,-6.741311458371406,56.093797153538624
9.713009082212015,-8.588625051991404,87.66536026583451
-5.158894569769991,2.8483855641263123,40.3482866212397
3.442710948117572,-9.469773789167563,13.401522845064074
5.232392306574351,1.715511625469265,2.8782676313338973
-5.247249120152007,8.804604828499151,75.5137255673619
4.5643269722371915,1.50948355751758,62.03095513534647
-2.644337345614936,-2.236601475869562,70.40797680992236
2.646116611871589,2.8657643688470635,21.296416150891073
2.6705942152178945,-0.8349421901696665,13.637147558676975
0.71549368149517,0.9123357863186996,1.4544665667881929
-8.194204598911835,8.829296175530502,35.058755880659696
6.70604991178476,-2.2779472439845154,58.991768685463306
-3.5843987005652833,9.223811276478283,39.22440450997323
-6.269629792002915,8.107012839121275,43.747492202372904
-9.184497168904722,-6.084177304214071,90.41586944937484
1.8178588637648367,-8.612773982496691,34.82554670233004
3.551287236845649,-7.984439972451467,51.39894891598108
-9.668243421442877,-9.635563486969005,78.3653012741143
0.24186116598562002,-8.111140784881432,39.65427823212701
-5.470084496041241,3.6601354683271374,62.20867002278735
2.9034558081889976,-8.57622703079542,86.23637087467452
-6.512671419900171,-3.6204873941247744,94.9520623657642
3.81875476204932,6.89750621938909,14.707348092903793
-2.265293073989252,-9.534561285283482,92.65876251614944
8.73459977473469,6.289369651778717,49.21162930795382
-7.249581117080135,-4.362904504532001,25.824438829895836
-3.17867297899483,-7.636703447566875,45.913575623826134
-7.730529575188219,3.9347433072830125,98.0032575285477
8.493872365571256,2.5788569355976794,49.26180939928696
7.5467870676196185,7.549440270541059,32.875161028750824
-4.841167445696888,4.701420876077716,63.34008543167258
3.19968092068358,6.06961860769697,24.014561877819308
6.344444004024318,-4.35930854857387,7.586332810866391
1.104016231989247,-6.451209124405544,12.887972191064922
0.5930115671201293,5.012295032817168,12.804583895777244
-5.162954181990966,6.136694785345281,15.190269351229436
-8.137944643882015,9.810102840013467,13.882717264941014
7.944315159066534,-1.7476464617714704,64.08747448032146
8.008361143266608,-2.559638284144336,18.188008439914483
2.6620291454653593,5.528259214839936,34.56672833238632
-3.219404179025986,-3.183929194939643,89.67884099060119
-3.015808507746782,8.615146512071295,47.39616402628724
4.519113577404788,7.168255036860238,66.75577385210272
7.942205199051543,-1.420119452499634,17.231987120162984
7.741728485302346,5.017421355829947,19.228901880867078
5.597510917152476,5.0908574816936465,4.086861626647886
